# t0_us	theta_over_pi_weighted_mean
9.24324324	2.30114771
9.25135135	2.29499795
9.25945946	2.28877843
9.26756757	2.28248848
9.27567568	2.27612746
9.28378378	2.26969471
9.29189189	2.26318961
9.3	2.25661152
9.30810811	2.24995983
9.31621622	2.24323395
9.32432432	2.23643327
9.33243243	2.22955721
9.34054054	2.22260523
9.34864865	2.21557676
9.35675676	2.20847126
9.36486486	2.20128823
9.37297297	2.19402716
9.38108108	2.18668755
9.38918919	2.17926894
9.3972973	2.17177088
9.40540541	2.16419294
9.41351351	2.15653469
9.42162162	2.14879576
9.42972973	2.14097575
9.43783784	2.13307433
9.44594595	2.12509117
9.45405405	2.11702594
9.46216216	2.10887838
9.47027027	2.10064821
9.47837838	2.09233521
9.48648649	2.08393915
9.49459459	2.07545985
9.5027027	2.06689715
9.51081081	2.05825091
9.51891892	2.04952103
9.52702703	2.04070742
9.53513514	2.03181004
9.54324324	2.02282885
9.55135135	2.01376385
9.55945946	2.00461509
9.56756757	1.99538263
9.57567568	1.98606656
9.58378378	1.97666699
9.59189189	1.9671841
9.6	1.95761805
9.60810811	1.94796908
9.61621622	1.93823743
9.62432432	1.92842338
9.63243243	1.91852724
9.64054054	1.90854938
9.64864865	1.89849016
9.65675676	1.88835
9.66486486	1.87812935
9.67297297	1.86782869
9.68108108	1.85744854
9.68918919	1.84698945
9.6972973	1.83645201
9.70540541	1.82583683
9.71351351	1.81514457
9.72162162	1.80437592
9.72972973	1.79353161
9.73783784	1.78261239
9.74594595	1.77161906
9.75405405	1.76055245
9.76216216	1.74941342
9.77027027	1.73820287
9.77837838	1.72692174
9.78648649	1.715571
9.79459459	1.70415164
9.8027027	1.69266471
9.81081081	1.68111127
9.81891892	1.66949244
9.82702703	1.65780935
9.83513514	1.64606318
9.84324324	1.63425514
9.85135135	1.62238645
9.85945946	1.6104584
9.86756757	1.5984723
9.87567568	1.58642947
9.88378378	1.57433128
9.89189189	1.56217915
9.9	1.54997448
9.90810811	1.53771876
9.91621622	1.52541346
9.92432432	1.51306011
9.93243243	1.50066025
9.94054054	1.48821547
9.94864865	1.47572736
9.95675676	1.46319757
9.96486486	1.45062774
9.97297297	1.43801956
9.98108108	1.42537474
9.98918919	1.41269501
9.9972973	1.39998214
10.0054054	1.3872379
10.0135135	1.37446409
10.0216216	1.36166254
10.0297297	1.34883509
10.0378378	1.33598361
10.0459459	1.32310999
10.0540541	1.31021612
10.0621622	1.29730393
10.0702703	1.28437536
10.0783784	1.27143235
10.0864865	1.25847687
10.0945946	1.24551092
10.1027027	1.23253647
10.1108108	1.21955554
10.1189189	1.20657015
10.127027	1.19358232
10.1351351	1.1805941
10.1432432	1.16760752
10.1513514	1.15462465
10.1594595	1.14164754
10.1675676	1.12867827
10.1756757	1.11571889
10.1837838	1.10277148
10.1918919	1.08983812
10.2	1.07692088
10.2081081	1.06402185
10.2162162	1.05114309
10.2243243	1.03828669
10.2324324	1.02545471
10.2405405	1.01264923
10.2486486	0.999872301
10.2567568	0.987125987
10.2648649	0.974412338
10.272973	0.961733395
10.2810811	0.949091193
10.2891892	0.936487755
10.2972973	0.923925092
10.3054054	0.911405207
10.3135135	0.898930085
10.3216216	0.8865017
10.3297297	0.87412201
10.3378378	0.861792958
10.3459459	0.849516467
10.3540541	0.837294445
10.3621622	0.82512878
10.3702703	0.81302134
10.3783784	0.800973972
10.3864865	0.7889885
10.3945946	0.777066729
10.4027027	0.765210435
10.4108108	0.753421375
10.4189189	0.741701277
10.427027	0.730051843
10.4351351	0.718474749
10.4432432	0.706971644
10.4513514	0.695544146
10.4594595	0.684193845
10.4675676	0.672922299
10.4756757	0.661731039
10.4837838	0.650621559
10.4918919	0.639595325
10.5	0.628653768
10.5081081	0.617798284
10.5162162	0.607030237
10.5243243	0.596350955
10.5324324	0.58576173
10.5405405	0.575263819
10.5486486	0.56485844
10.5567568	0.554546776
10.5648649	0.544329972
10.572973	0.534209134
10.5810811	0.52418533
10.5891892	0.514259588
10.5972973	0.504432897
10.6054054	0.494706207
10.6135135	0.485080427
10.6216216	0.475556427
10.6297297	0.466135034
10.6378378	0.456817035
10.6459459	0.447603176
10.6540541	0.438494163
10.6621622	0.429490658
10.6702703	0.420593282
10.6783784	0.411802615
10.6864865	0.403119195
10.6945946	0.394543517
10.7027027	0.386076036
10.7108108	0.377717163
10.7189189	0.369467268
10.727027	0.361326679
10.7351351	0.353295683
10.7432432	0.345374524
10.7513514	0.337563405
10.7594595	0.329862488
10.7675676	0.322271893
10.7756757	0.314791701
10.7837838	0.307421951
10.7918919	0.300162641
10.8	0.29301373
10.8081081	0.285975137
10.8162162	0.279046741
10.8243243	0.272228384
10.8324324	0.265519867
10.8405405	0.258920954
10.8486486	0.252431371
10.8567568	0.246050808
10.8648649	0.239778917
10.872973	0.233615315
10.8810811	0.227559581
10.8891892	0.221611263
10.8972973	0.215769871
10.9054054	0.210034882
10.9135135	0.204405742
10.9216216	0.198881862
10.9297297	0.193462622
10.9378378	0.188147372
10.9459459	0.18293543
10.9540541	0.177826086
10.9621622	0.172818599
10.9702703	0.167912202
10.9783784	0.163106098
10.9864865	0.158399468
10.9945946	0.153791462
11.0027027	0.149281208
11.0108108	0.144867811
11.0189189	0.140550349
11.027027	0.136327882
11.0351351	0.132199445
11.0432432	0.128164053
11.0513514	0.124220704
11.0594595	0.120368374
11.0675676	0.116606022
11.0756757	0.11293259
11.0837838	0.109347005
11.0918919	0.105848177
11.1	0.102435003
11.1081081	0.0991063662
11.1162162	0.0958611366
11.1243243	0.0926981736
11.1324324	0.089616326
11.1405405	0.0866144325
11.1486486	0.0836913233
11.1567568	0.0808458208
11.1648649	0.0780767402
11.172973	0.0753828909
11.1810811	0.0727630774
11.1891892	0.0702160996
11.1972973	0.0677407544
11.2054054	0.0653358362
11.2135135	0.0630001378
11.2216216	0.0607324516
11.2297297	0.05853157
11.2378378	0.0563962866
11.2459459	0.0543253968
11.2540541	0.0523176987
11.2621622	0.0503719942
11.2702703	0.0484870894
11.2783784	0.0466617957
11.2864865	0.0448949301
11.2945946	0.0431853167
11.3027027	0.0415317869
11.3108108	0.0399331803
11.3189189	0.0383883452
11.327027	0.0368961398
11.3351351	0.0354554323
11.3432432	0.034065102
11.3513514	0.0327240397
11.3594595	0.0314311484
11.3675676	0.0301853439
11.3756757	0.0289855551
11.3837838	0.0278307253
11.3918919	0.0267198119
11.4	0.0256517873
11.4081081	0.0246256395
11.4162162	0.0236403722
11.4243243	0.0226950057
11.4324324	0.0217885769
11.4405405	0.0209201401
11.4486486	0.0200887669
11.4567568	0.019293547
11.4648649	0.0185335883
11.472973	0.0178080171
11.4810811	0.0171159787
11.4891892	0.0164566372
11.4972973	0.0158291763
11.5054054	0.0152327989
11.5135135	0.0146667277
11.5216216	0.0141302052
11.5297297	0.0136224937
11.5378378	0.0131428755
11.5459459	0.0126906533
11.5540541	0.0122651495
11.5621622	0.011865707
11.5702703	0.0114916887
11.5783784	0.0111424776
11.5864865	0.0108174768
11.5945946	0.0105161095
11.6027027	0.0102378185
11.6108108	0.00998206678
11.6189189	0.00974833656
11.627027	0.00953612968
11.6351351	0.00934496717
11.6432432	0.0091743891
11.6513514	0.00902395429
11.6594595	0.00889324009
11.6675676	0.00878184209
11.6756757	0.00868937376
11.6837838	0.00861546619
11.6918919	0.00855976771
11.7	0.00852194351
11.7081081	0.00850167527
11.7162162	0.00849866076
11.7243243	0.00851261339
11.7324324	0.00854326181
11.7405405	0.00859034939
11.7486486	0.00865363381
11.7567568	0.00873288654
11.7648649	0.00882789232
11.772973	0.00893844868
11.7810811	0.00906436538
11.7891892	0.00920546385
11.7972973	0.00936157668
11.8054054	0.00953254702
11.8135135	0.009718228
11.8216216	0.00991848216
11.8297297	0.0101331808
11.8378378	0.0103622035
11.8459459	0.0106054374
11.8540541	0.0108627765
11.8621622	0.0111341213
11.8702703	0.0114193779
11.8783784	0.0117184575
11.8864865	0.0120312758
11.8945946	0.0123577523
11.9027027	0.0126978095
11.9108108	0.0130513727
11.9189189	0.0134183688
11.927027	0.0137987263
11.9351351	0.014192374
11.9432432	0.0145992408
11.9513514	0.015019255
11.9594595	0.0154523435
11.9675676	0.0158984315
11.9756757	0.0163574416
11.9837838	0.0168292932
11.9918919	0.0173139023
12	0.0178111804
12.0081081	0.018321034
12.0162162	0.0188433646
12.0243243	0.0193780675
12.0324324	0.0199250313
12.0405405	0.020484138
12.0486486	0.0210552616
12.0567568	0.0216382685
12.0648649	0.0222330162
12.072973	0.0228393535
12.0810811	0.0234571196
12.0891892	0.0240861439
12.0972973	0.0247262456
12.1054054	0.0253772331
12.1135135	0.0260389038
12.1216216	0.026711044
12.1297297	0.027393428
12.1378378	0.0280858181
12.1459459	0.0287879646
12.1540541	0.029499605
12.1621622	0.0302204641
12.1702703	0.0309502539
12.1783784	0.0316886731
12.1864865	0.032435407
12.1945946	0.0331901277
12.2027027	0.0339524935
12.2108108	0.0347221494
12.2189189	0.0354987264
12.227027	0.036281842
12.2351351	0.0370711001
12.2432432	0.0378660908
12.2513514	0.0386663908
12.2594595	0.0394715631
12.2675676	0.0402811576
12.2756757	0.0410947109
12.2837838	0.0419117466
12.2918919	0.0427317754
12.3	0.0435542957
12.3081081	0.0443787936
12.3162162	0.0452047429
12.3243243	0.0460316062
12.3324324	0.0468588346
12.3405405	0.0476858685
12.3486486	0.0485121378
12.3567568	0.0493370624
12.3648649	0.0501600528
12.372973	0.0509805104
12.3810811	0.0517978283
12.3891892	0.052611392
12.3972973	0.0534205792
12.4054054	0.0542247617
12.4135135	0.0550233048
12.4216216	0.055815569
12.4297297	0.05660091
12.4378378	0.05737868
12.4459459	0.0581482281
12.4540541	0.0589089012
12.4621622	0.059660045
12.4702703	0.0604010046
12.4783784	0.0611311255
12.4864865	0.0618497546
12.4945946	0.0625562411
12.5027027	0.0632499372
12.5108108	0.0639301995
12.5189189	0.0645963895
12.527027	0.0652478752
12.5351351	0.0658840316
12.5432432	0.0665042422
12.5513514	0.0671078996
12.5594595	0.0676944071
12.5675676	0.0682631794
12.5756757	0.0688136443
12.5837838	0.0693452429
12.5918919	0.0698574318
12.6	0.0703496835
12.6081081	0.0708214881
12.6162162	0.0712723542
12.6243243	0.07170181
12.6324324	0.072109405
12.6405405	0.0724947109
12.6486486	0.0728573227
12.6567568	0.0731968603
12.6648649	0.0735129694
12.672973	0.073805323
12.6810811	0.0740736226
12.6891892	0.0743175993
12.6972973	0.0745370154
12.7054054	0.0747316651
12.7135135	0.0749013764
12.7216216	0.0750460119
12.7297297	0.0751654701
12.7378378	0.075259687
12.7459459	0.0753286368
12.7540541	0.0753723335
12.7621622	0.075390832
12.7702703	0.0753842294
12.7783784	0.0753526659
12.7864865	0.0752963265
12.7945946	0.0752154417
12.8027027	0.0751102889
12.8108108	0.0749811934
12.8189189	0.0748285298
12.827027	0.0746527226
12.8351351	0.0744542481
12.8432432	0.0742336344
12.8513514	0.0739914633
12.8594595	0.0737283711
12.8675676	0.0734450495
12.8756757	0.0731422463
12.8837838	0.0728207672
12.8918919	0.0724814756
12.9	0.0721252944
12.9081081	0.0717532064
12.9162162	0.0713662554
12.9243243	0.0709655465
12.9324324	0.0705522474
12.9405405	0.0701275891
12.9486486	0.0696928661
12.9567568	0.0692494376
12.9648649	0.0687987277
12.972973	0.0683422265
12.9810811	0.0678814899
12.9891892	0.0674181409
12.9972973	0.0669538695
13.0054054	0.0664904333
13.0135135	0.0660296581
13.0216216	0.0655734378
13.0297297	0.0651237349
13.0378378	0.0646825811
13.0459459	0.0642520768
13.0540541	0.0638343919
13.0621622	0.0634317654
13.0702703	0.0630465059
13.0783784	0.0626809914
13.0864865	0.0623376692
13.0945946	0.062019056
13.1027027	0.0617277376
13.1108108	0.0614663688
13.1189189	0.0612376734
13.127027	0.0610444433
13.1351351	0.0608895389
13.1432432	0.0607758882
13.1513514	0.0607064867
13.1594595	0.0606843966
13.1675676	0.0607127464
13.1756757	0.0607947307
13.1837838	0.0609336087
13.1918919	0.0611327045
13.2	0.0613954054
13.2081081	0.0617251621
13.2162162	0.062125487
13.2243243	0.0625999536
13.2324324	0.0631521958
13.2405405	0.0637859066
13.2486486	0.0645048373
13.2567568	0.0653127959
13.2648649	0.0662136466
13.272973	0.0672113081
13.2810811	0.0683097529
13.2891892	0.0695130052
13.2972973	0.0708251402
13.3054054	0.0722502826
13.3135135	0.073792605
13.3216216	0.0754563263
13.3297297	0.0772457105
13.3378378	0.079165065
13.3459459	0.0812187388
13.3540541	0.083411121
13.3621622	0.0857466391
13.3702703	0.0882297571
13.3783784	0.0908649738
13.3864865	0.0936568208
13.3945946	0.0966098611
13.4027027	0.0997286866
13.4108108	0.103017916
13.4189189	0.106482195
13.427027	0.110126189
13.4351351	0.113954588
13.4432432	0.117972099
13.4513514	0.122183447
13.4594595	0.126593371
13.4675676	0.131206622
13.4756757	0.136027962
13.4837838	0.141062161
13.4918919	0.146313994
13.5	0.151788242
13.5081081	0.157489684
13.5162162	0.163423099
13.5243243	0.169593262
13.5324324	0.176004943
13.5405405	0.182662904
13.5486486	0.189571893
13.5567568	0.196736648
13.5648649	0.204161891
13.572973	0.211852324
13.5810811	0.219812629
13.5891892	0.228047466
13.5972973	0.236561469
13.6054054	0.245359242
13.6135135	0.254445361
13.6216216	0.263824367
13.6297297	0.273500765
13.6378378	0.283479024
13.6459459	0.293763571
13.6540541	0.304358789
13.6621622	0.315269016
13.6702703	0.326498541
13.6783784	0.338051605
13.6864865	0.349932392
13.6945946	0.362145033
13.7027027	0.3746936
13.7108108	0.387582104
13.7189189	0.400814494
13.727027	0.414394652
13.7351351	0.428326393
13.7432432	0.442613463
13.7513514	0.457259534
13.7594595	0.472268203
13.7675676	0.487642989
13.7756757	0.503387335
13.7837838	0.519504599
13.7918919	0.535998056
13.8	0.552870894
13.8081081	0.570126215
13.8162162	0.587767027
13.8243243	0.60579625
13.8324324	0.624216704
13.8405405	0.643031117
13.8486486	0.662242116
13.8567568	0.681852228
13.8648649	0.701863878
13.872973	0.722279384
13.8810811	0.743100962
13.8891892	0.764330718
13.8972973	0.785970646
13.9054054	0.808022634
13.9135135	0.830488451
13.9216216	0.853369756
13.9297297	0.876668089
13.9378378	0.900384875
13.9459459	0.924521417
13.9540541	0.9490789
13.9621622	0.974058386
13.9702703	0.999460815
13.9783784	1.025287
13.9864865	1.05153763
13.9945946	1.07821327
14.0027027	1.10531436
14.0108108	1.1328412
14.0189189	1.16079397
14.027027	1.18917272
14.0351351	1.21797735
14.0432432	1.24720767
14.0513514	1.27686331
14.0594595	1.3069438
14.0675676	1.33744851
14.0756757	1.36837671
14.0837838	1.3997275
14.0918919	1.43149986
14.1	1.46369264
14.1081081	1.49630455
14.1162162	1.52933416
14.1243243	1.5627799
14.1324324	1.59664009
14.1405405	1.63091287
14.1486486	1.66559628
14.1567568	1.70068821
14.1648649	1.73618641
14.172973	1.77208852
14.1810811	1.808392
14.1891892	1.84509422
14.1972973	1.88219239
14.2054054	1.91968359
14.2135135	1.95756477
14.2216216	1.99583274
14.2297297	2.0344842
14.2378378	2.07351568
14.2459459	2.11292362
14.2540541	2.1527043
14.2621622	2.19285389
14.2702703	2.23336842
14.2783784	2.2742438
14.2864865	2.31547581
14.2945946	2.35706012
14.3027027	2.39899224
14.3108108	2.4412676
14.3189189	2.48388149
14.327027	2.52682908
14.3351351	2.57010542
14.3432432	2.61370544
14.3513514	2.65762397
14.3594595	2.70185571
14.3675676	2.74639526
14.3756757	2.79123711
14.3837838	2.83637562
14.3918919	2.88180507
14.4	2.92751962
14.4081081	2.97351332
14.4162162	3.01978015
14.4243243	3.06631394
14.4324324	3.11310847
14.4405405	3.16015739
14.4486486	3.20745428
14.4567568	3.25499262
14.4648649	3.30276578
14.472973	3.35076708
14.4810811	3.39898972
14.4891892	3.44742684
14.4972973	3.49607148
14.5054054	3.54491661
14.5135135	3.59395514
14.5216216	3.64317987
14.5297297	3.69258356
14.5378378	3.74215887
14.5459459	3.79189842
14.5540541	3.84179474
14.5621622	3.89184033
14.5702703	3.94202759
14.5783784	3.99234889
14.5864865	4.04279653
14.5945946	4.09336276
14.6027027	4.14403979
14.6108108	4.19481975
14.6189189	4.24569476
14.627027	4.29665688
14.6351351	4.34769811
14.6432432	4.39881046
14.6513514	4.44998585
14.6594595	4.5012162
14.6675676	4.55249337
14.6756757	4.60380923
14.6837838	4.65515559
14.6918919	4.70652425
14.7	4.75790698
14.7081081	4.80929554
14.7162162	4.86068166
14.7243243	4.91205707
14.7324324	4.96341347
14.7405405	5.01474257
14.7486486	5.06603606
14.7567568	5.11728563
14.7648649	5.16848295
14.772973	5.21961972
14.7810811	5.27068762
14.7891892	5.32167833
14.7972973	5.37258355
14.8054054	5.42339499
14.8135135	5.47410435
14.8216216	5.52470337
14.8297297	5.57518378
14.8378378	5.62553735
14.8459459	5.67575584
14.8540541	5.72583106
14.8621622	5.77575484
14.8702703	5.82551901
14.8783784	5.87511545
14.8864865	5.92453607
14.8945946	5.9737728
14.9027027	6.02281761
14.9108108	6.0716625
14.9189189	6.12029952
14.927027	6.16872074
14.9351351	6.21691829
14.9432432	6.26488432
14.9513514	6.31261104
14.9594595	6.36009071
14.9675676	6.40731563
14.9756757	6.45427814
14.9837838	6.50097064
14.9918919	6.54738559
15	6.59351549
15.0081081	6.63935291
15.0162162	6.68489045
15.0243243	6.7301208
15.0324324	6.7750367
15.0405405	6.81963094
15.0486486	6.86389637
15.0567568	6.90782593
15.0648649	6.9514126
15.072973	6.99464943
15.0810811	7.03752955
15.0891892	7.08004613
15.0972973	7.12219245
15.1054054	7.16396183
15.1135135	7.20534768
15.1216216	7.24634345
15.1297297	7.28694271
15.1378378	7.32713907
15.1459459	7.36692623
15.1540541	7.40629796
15.1621622	7.44524812
15.1702703	7.48377063
15.1783784	7.52185949
15.1864865	7.5595088
15.1945946	7.59671273
15.2027027	7.63346551
15.2108108	7.66976147
15.2189189	7.70559504
15.227027	7.7409607
15.2351351	7.77585302
15.2432432	7.81026668
15.2513514	7.84419642
15.2594595	7.87763705
15.2675676	7.91058352
15.2756757	7.9430308
15.2837838	7.97497399
15.2918919	8.00640827
15.3	8.03732889
15.3081081	8.0677312
15.3162162	8.09761064
15.3243243	8.12696273
15.3324324	8.15578309
15.3405405	8.18406741
15.3486486	8.21181147
15.3567568	8.23901117
15.3648649	8.26566247
15.372973	8.29176141
15.3810811	8.31730415
15.3891892	8.34228692
15.3972973	8.36670604
15.4054054	8.39055794
15.4135135	8.4138391
15.4216216	8.43654613
15.4297297	8.45867571
15.4378378	8.48022461
15.4459459	8.50118971
15.4540541	8.52156794
15.4621622	8.54135636
15.4702703	8.5605521
15.4783784	8.5791524
15.4864865	8.59715455
15.4945946	8.61455597
15.5027027	8.63135416
15.5108108	8.6475467
15.5189189	8.66313126
15.527027	8.67810563
15.5351351	8.69246764
15.5432432	8.70621526
15.5513514	8.71934652
15.5594595	8.73185954
15.5675676	8.74375255
15.5756757	8.75502385
15.5837838	8.76567185
15.5918919	8.77569502
15.6	8.78509196
15.6081081	8.79386132
15.6162162	8.80200187
15.6243243	8.80951245
15.6324324	8.81639201
15.6405405	8.82263957
15.6486486	8.82825425
15.6567568	8.83323526
15.6648649	8.83758189
15.672973	8.84129353
15.6810811	8.84436966
15.6891892	8.84680985
15.6972973	8.84861375
15.7054054	8.8497811
15.7135135	8.85031175
15.7216216	8.85020562
15.7297297	8.84946272
15.7378378	8.84808316
15.7459459	8.84606713
15.7540541	8.84341492
15.7621622	8.8401269
15.7702703	8.83620354
15.7783784	8.83164537
15.7864865	8.82645306
15.7945946	8.82062733
15.8027027	8.814169
15.8108108	8.80707899
15.8189189	8.79935829
15.827027	8.79100801
15.8351351	8.78202931
15.8432432	8.77242348
15.8513514	8.76219187
15.8594595	8.75133593
15.8675676	8.73985721
15.8756757	8.72775734
15.8837838	8.71503803
15.8918919	8.70170111
15.9	8.68774847
15.9081081	8.67318211
15.9162162	8.6580041
15.9243243	8.64221662
15.9324324	8.62582194
15.9405405	8.6088224
15.9486486	8.59122045
15.9567568	8.57301863
15.9648649	8.55421955
15.972973	8.53482593
15.9810811	8.51484059
15.9891892	8.4942664
15.9972973	8.47310636
16.0054054	8.45136355
16.0135135	8.42904112
16.0216216	8.40614234
16.0297297	8.38267055
16.0378378	8.35862919
16.0459459	8.33402178
16.0540541	8.30885194
16.0621622	8.28312337
16.0702703	8.25683988
16.0783784	8.23000534
16.0864865	8.20262374
16.0945946	8.17469912
16.1027027	8.14623565
16.1108108	8.11723757
16.1189189	8.0877092
16.127027	8.05765497
16.1351351	8.02707938
16.1432432	7.99598701
16.1513514	7.96438257
16.1594595	7.93227081
16.1675676	7.89965658
16.1756757	7.86654483
16.1837838	7.8329406
16.1918919	7.79884897
16.2	7.76427517
16.2081081	7.72922447
